"zipCode","email","MOB","WOB","FTE","FY19","FY20","applied","size","status"
665213,"Q134jxofnY@outlook.com",0,NA,100,862066.0694079,1286475.78220776,0,4211,"urban"
665213,"qDRH0WJDvy@mail.com",0,1,78,477457.039740481,355688.435103703,0,4211,"urban"
665213,"TiY9xTYzuj@gmail.com",1,0,29,47955.8983854368,43897.9514703138,0,4211,"urban"
665213,"ZwJwyG9TZ7@gmail.com",NA,NA,34,67619.7266473392,53128.3756641705,0,4211,"urban"
665213,"9XDkYz5Q1z@gmail.com",0,0,NA,NA,52457.4573662441,0,4211,"urban"
665213,"754NkaqIjL@inbox.com",1,0,64,237490.748383816,217038.030878583,0,4211,"urban"
665213,"jY1vjocTPW@outlook.com",0,1,79,450983.328760715,436004.788688934,1,4211,"urban"
665213,"11g277Rv4I@gmail.com",1,1,82,455946.609927512,282373.265938865,1,4211,"urban"
665213,"oiJ6PQzRQd@gmail.com",1,0,33,NA,49527.733715833,0,4211,"urban"
665213,"tfPRKeaxJR@gmail.com",0,0,47,NA,147174.832627007,1,4211,"urban"
665213,"W4HRaJdfKr@gmail.com",0,0,114,1317175.24417228,1537074.12071119,1,4211,"urban"
665213,"H4YEiTXsj3@outlook.com",0,0,79,627841.400484455,520306.476843377,0,4211,"urban"
665213,"iOjfuRc6ih@gmail.com",0,NA,92,890306.493401745,633619.856545753,1,4211,"urban"
665213,"HG6DSINFH1@gmail.com",0,1,10,37963.3211001359,NA,0,4211,"urban"
665213,"WDO7ZmHQdN@gmail.com",0,0,87,745957.592046296,625955.227450495,0,4211,"urban"
665213,"nW4YAOSvKe@gmail.com",0,0,43,108317.144387805,113573.023623073,0,4211,"urban"
665213,"T4IVfQMei5@gmail.com",NA,1,77,372095.326818846,303859.303881341,1,4211,"urban"
665213,"12UhjW4vAp@gmail.com",1,1,31,52541.8940960022,41801.7262137281,0,4211,"urban"
665213,"29JtCMPikb@mail.com",1,0,125,1577503.14173861,1394103.17050413,1,4211,"urban"
665213,"IqJk7CeAjR@inbox.com",NA,0,107,956581.159009995,785344.320805576,1,4211,"urban"
665213,"mOGwGdB6cR@gmail.com",1,1,55,139075.603822895,116441.24874549,0,4211,"urban"
665213,"k383SB1GbB@gmail.com",1,1,NA,NA,783063.932319014,1,4211,"urban"
665213,"NhhR46pmZS@inbox.com",0,0,37,93331.1654156027,97909.9905824978,0,4211,"urban"
665213,"bM8FNJu340@gmail.com",0,0,75,503292.50352275,362491.705237882,1,4211,"urban"
665213,"4yYf0e6dX2@inbox.com",1,1,19,36347.6130210311,29469.1945998529,0,4211,"urban"
665213,"xtffsa9fpS@outlook.com",1,0,67,259756.503209208,215333.571353658,1,4211,"urban"
665213,"HPA8ay02wI@outlook.com",0,0,104,1103103.5094088,1048621.47347425,1,4211,"urban"
665213,"4A25sAmHYn@outlook.com",NA,0,NA,194561.361133439,162005.809576329,1,4211,"urban"
665213,"QlGMNNxLsz@mail.com",NA,0,48,140332.557886983,103354.921658893,0,4211,"urban"
665213,"LTX9VLLSOr@mail.com",1,1,77,392836.583100477,NA,0,4211,"urban"
665213,"YH03sapKvt@mail.com",0,1,45,124705.230898814,86851.6888272498,1,4211,"urban"
665213,"ET03HG8Vuj@gmail.com",0,0,14,NA,44317.7443746393,0,4211,"urban"
665213,"9mjq3vnjpo@outlook.com",1,0,58,156874.26582368,176874.309603146,0,4211,"urban"
665213,"02sFtzh5sT@outlook.com",1,1,109,NA,551870.378348863,1,4211,"urban"
665213,"tgdwEszC3g@mail.com",1,0,39,83687.4743058921,64464.6506297622,1,4211,"urban"
665213,"f8KlCZtX3x@gmail.com",1,0,73,383272.804566008,260406.841357868,1,4211,"urban"
665213,"bBZvMwWUFw@gmail.com",NA,1,8,31108.6630011123,NA,0,4211,"urban"
665213,"ZBNL79QCxQ@inbox.com",1,0,64,273729.150179485,227777.884713582,1,4211,"urban"
665213,"QBqgQpp92n@outlook.com",0,0,90,704367.972727137,797985.728624656,0,4211,"urban"
665213,"UcwhQKtKqp@gmail.com",0,0,36,93186.2492615199,89257.5867770014,1,4211,"urban"
665213,"8xpXFLXRmy@gmail.com",0,1,89,668641.004979561,NA,1,4211,"urban"
665213,"ETO5HNqmq8@gmail.com",1,1,91,599320.215453357,344585.415193131,0,4211,"urban"
665213,"yw7f3g6cRl@gmail.com",0,0,2,44278.125995328,43372.2110993147,0,4211,"urban"
665213,"DWsNatI2Ps@inbox.com",1,NA,90,NA,553057.925391991,1,4211,"urban"
665213,"gegi3yvRnN@gmail.com",0,0,29,73742.2583239726,69768.9871981487,1,4211,"urban"
665213,"RyOoFd19nv@gmail.com",0,1,44,117350.173771098,73275.4197462079,0,4211,"urban"
665213,"nqA0oeJJG8@gmail.com",0,0,71,348371.656031904,406531.098018443,0,4211,"urban"
665213,"qQQvADKmVe@gmail.com",0,0,77,464837.110901753,501834.9018221,1,4211,"urban"
665213,"JCXZgrMcIK@gmail.com",1,0,62,237504.613879771,183876.926297353,0,4211,"urban"
665213,"I09yiRb3T3@gmail.com",1,NA,35,62362.8937585832,NA,1,4211,"urban"
665213,"83GzsXTMqM@mail.com",0,0,76,431369.027153482,503416.289110619,0,4211,"urban"
665213,"p3WiInm0JS@mail.com",1,1,28,44269.6814531982,NA,0,4211,"urban"
665213,"8pS7s4OswY@gmail.com",0,1,22,44588.5715061521,34626.6229229573,0,4211,"urban"
665213,"YgHjUadakN@gmail.com",0,0,119,1833266.24812392,1364667.86859645,1,4211,"urban"
665213,"Ei7q4KjnSo@gmail.com",0,0,66,400385.285156766,375819.698294513,1,4211,"urban"
665213,"3yIT8R5Xfl@gmail.com",1,0,94,673269.654230944,676469.556515734,0,4211,"urban"
665213,"0vl4kJ4pDV@gmail.com",1,0,80,567303.802599207,390862.405397008,1,4211,"urban"
665213,"HcGPSPVzqZ@mail.com",1,0,106,834341.741271699,708781.65893199,1,4211,"urban"
665213,"6lW8W7O0zZ@mail.com",NA,0,39,85823.6034660907,65580.7421729303,0,4211,"urban"
665213,"UwI7HBYFe5@gmail.com",1,0,22,45461.7236540036,35132.5226860804,0,4211,"urban"
665213,"TQtVNZlnCb@mail.com",1,1,39,81813.9184634547,60270.3726649323,0,4211,"urban"
665213,"Bv4kFbS1ab@gmail.com",1,1,117,1387305.56032786,1015607.25480525,1,4211,"urban"
665213,"JXp1sA0SaD@outlook.com",1,0,67,266487.338147773,244816.401108592,0,4211,"urban"
665213,"EUGYxdzTby@inbox.com",1,1,93,531813.373306343,534548.666791521,1,4211,"urban"
665213,"Ix1Pgs10r5@gmail.com",0,1,23,48922.1652461401,38018.3910261268,0,4211,"urban"
665213,"qSaEZev4nf@gmail.com",1,0,15,37786.4096983402,31339.3753635006,0,4211,"urban"
665213,"IkhDzG3osQ@mail.com",0,1,25,49262.5791207482,38239.4206982905,0,4211,"urban"
665213,"okKCGjuHvt@mail.com",1,0,26,53192.3571417186,NA,0,4211,"urban"
665213,"farE7EzHfz@gmail.com",1,1,107,804335.532953088,704639.286518727,1,4211,"urban"
665213,"fEOY8rTIaF@gmail.com",0,1,12,NA,31292.0792976065,0,4211,"urban"
665213,"OPDUjriudU@gmail.com",0,0,110,1030973.50632496,1238102.58131704,1,4211,"urban"
665213,"QwdWRIiC0F@outlook.com",1,0,5,36497.7086788715,NA,0,4211,"urban"
665213,"NR1Gozmb9P@outlook.com",1,1,84,445519.103720803,368338.842166241,1,4211,"urban"
665213,"6snRuZv28h@gmail.com",1,0,NA,44215.8502015866,34536.2861471273,1,4211,"urban"
665213,"Udby31KluI@gmail.com",1,0,NA,89640.6202156699,67675.0725389247,0,4211,"urban"
665213,"PK79GybkFu@gmail.com",0,0,76,612924.609193075,465614.758386073,1,4211,"urban"
665213,"DFgSORAeD7@gmail.com",0,0,86,726651.70313465,607285.819574676,0,4211,"urban"
665213,"i77T0JxZZn@gmail.com",1,0,64,248370.173794819,194181.230869174,0,4211,"urban"
665213,"HQjdx1aA0W@outlook.com",0,0,83,596795.497118854,567045.238642066,1,4211,"urban"
665213,"KzBYQcuxqx@outlook.com",1,NA,17,43856.9858244198,NA,1,4211,"urban"
665213,"3jEzgrcgP3@gmail.com",1,0,42,92829.0301247527,83365.3838384901,0,4211,"urban"
665213,"LuLLEpIuXA@gmail.com",1,0,76,405196.979489552,332385.681519362,0,4211,"urban"
665213,"8IOOO2UbN9@inbox.com",0,0,58,275034.485821665,246886.069543745,0,4211,"urban"
665213,"eXtZiYgz25@outlook.com",1,1,78,401938.439325274,NA,1,4211,"urban"
665213,"hUp4QJD6It@mail.com",1,1,117,1090714.42374649,908380.817197028,1,4211,"urban"
665213,"nkCtRrgiiZ@gmail.com",1,0,54,154303.937326522,126231.616197747,1,4211,"urban"
665213,"hLWc321BRh@gmail.com",1,0,51,168161.305768445,111574.205016475,1,4211,"urban"
665213,"TlXelcLQxZ@outlook.com",0,1,38,80893.1949535239,63899.0886721012,0,4211,"urban"
665213,"5Y0rLfmFlV@gmail.com",0,0,14,46125.537267271,46246.4409925048,0,4211,"urban"
665213,"Rr3Rmp9vTi@outlook.com",1,0,103,904742.059324768,756171.032136411,1,4211,"urban"
665213,"uMHKtWdfyr@gmail.com",1,0,54,176789.263279308,NA,1,4211,"urban"
665213,"i4H1FXIVG0@gmail.com",1,1,60,216890.463601773,NA,0,4211,"urban"
665213,"u3uSTWpZDT@inbox.com",1,NA,29,58640.6866522414,42912.5049726828,1,4211,"urban"
665213,"oTKWNqOw5r@gmail.com",1,1,33,57134.3399136639,41283.3679125803,1,4211,"urban"
665213,"8FpNGc49Y7@gmail.com",1,1,56,175533.171175451,120825.139537614,0,4211,"urban"
665213,"QhrLj29dZI@gmail.com",1,0,79,453419.867758225,354686.454237208,0,4211,"urban"
665213,"9P0SsYabtV@inbox.com",1,1,111,908628.826636384,807730.293093086,1,4211,"urban"
665213,"yWDBKCGu4R@gmail.com",1,0,NA,1673567.5608641,1133050.28589266,1,4211,"urban"
665213,"E2KERjqx54@inbox.com",1,0,59,189236.99638153,157971.545711689,0,4211,"urban"
665213,"DECpWXFVtl@gmail.com",1,NA,20,36568.617430911,28261.3292038452,1,4211,"urban"
665213,"xBeWOSnkoa@outlook.com",1,1,66,193844.51369693,174730.549696453,1,4211,"urban"
665213,"STg0J5QC2Q@gmail.com",1,0,NA,393849.703106692,270409.730330319,1,4211,"urban"
665213,"9eAXgyoGDz@gmail.com",0,0,42,121000.989891965,124421.560405436,1,4211,"urban"
665213,"sPJlaV0FoJ@gmail.com",1,0,111,1059992.80303946,1197210.78265992,1,4211,"urban"
665213,"5HNMNXmv73@mail.com",1,1,71,286202.551640189,211141.950936844,0,4211,"urban"
665213,"KtTDXXM2BL@inbox.com",0,0,36,88984.3994317029,82346.0210861418,1,4211,"urban"
665213,"nqYJVlC647@gmail.com",1,0,50,142312.671966581,105250.900569146,1,4211,"urban"
665213,"o4vCEXSlFi@gmail.com",1,1,96,609097.275129578,493574.085005719,1,4211,"urban"
665213,"ODsiyrvcjB@outlook.com",1,0,92,586290.087307504,631018.485308928,0,4211,"urban"
665213,"c7WO63oRdJ@gmail.com",1,0,25,44688.8177637602,41141.7761802916,0,4211,"urban"
665213,"J810zggdVp@outlook.com",1,0,75,336794.417402762,331504.585515574,1,4211,"urban"
665213,"GfRyrZahJa@gmail.com",0,0,88,809543.969507132,775400.692800562,0,4211,"urban"
665213,"zVohbDmeWC@gmail.com",1,1,NA,36151.8682659422,28979.24228949,0,4211,"urban"
665213,"18h0WxfTTP@gmail.com",1,1,63,232550.283500817,145766.51804763,0,4211,"urban"
665213,"SrxCRUwy7y@inbox.com",1,0,52,147199.14166512,114085.021536899,1,4211,"urban"
665213,"eyI67B1SAK@mail.com",0,0,18,47597.3024916943,48631.176902615,0,4211,"urban"
665213,"ELZCl8E6CX@mail.com",1,0,NA,680881.823572448,579035.43287281,1,4211,"urban"
665213,"Wo2tzAR6ko@outlook.com",1,NA,91,607648.955147918,468868.511817587,1,4211,"urban"
665213,"jPJl5FnCs5@gmail.com",1,NA,8,37156.910162667,29977.2076802695,0,4211,"urban"
665213,"O2IONJTRuo@gmail.com",1,0,41,86418.4462973365,78357.772768233,1,4211,"urban"
665213,"rZiDWzlB0q@gmail.com",0,0,120,1490159.24293357,1889172.69044904,1,4211,"urban"
665213,"DHQtHkuh0v@mail.com",0,1,62,221890.086611455,199418.31589493,1,4211,"urban"
665213,"CftLOspW5a@gmail.com",0,0,58,215200.332743836,231940.08659622,0,4211,"urban"
665213,"GD8HleDHx7@mail.com",0,1,17,NA,32164.8376853124,1,4211,"urban"
665213,"5vIqXEdVO3@gmail.com",1,0,22,NA,35835.0217841338,0,4211,"urban"
665213,"mYwjzvMMhU@gmail.com",1,0,92,706508.540503813,612084.215255468,1,4211,"urban"
665213,"3nTRdKPM1J@gmail.com",1,0,10,37336.793866226,29215.5114988628,0,4211,"urban"
665213,"j5mcrk46Z4@gmail.com",0,1,75,316433.040732188,390507.61676103,1,4211,"urban"
665213,"nTrGYp0hlt@gmail.com",1,0,41,94793.9650632337,82630.3733774534,1,4211,"urban"
665213,"QNmN3Q8JCJ@gmail.com",1,1,90,551047.628946933,NA,0,4211,"urban"
665213,"FIbH1D79ir@mail.com",1,0,107,1049539.05146531,NA,1,4211,"urban"
665213,"qUCVHSeqQi@inbox.com",1,0,63,194882.42739178,153040.00580724,0,4211,"urban"
665213,"WmthkuF6rX@gmail.com",1,0,75,337851.547487953,296475.058622516,1,4211,"urban"
665213,"P0GEYzJAzl@inbox.com",1,0,94,563189.445746077,436835.538903928,1,4211,"urban"
665213,"kFPUAqqOzc@inbox.com",0,1,36,71912.8968228306,58009.0797302133,0,4211,"urban"
665213,"AbnGDm5VEw@gmail.com",0,1,85,524783.526851192,523477.890980951,1,4211,"urban"
665213,"YInd73RnJt@gmail.com",NA,0,NA,225264.577462986,194711.205537128,0,4211,"urban"
665213,"yucsvFup2B@gmail.com",NA,0,54,188628.247506159,150400.511233331,1,4211,"urban"
665213,"HoRStTH80b@outlook.com",0,0,90,882701.891697988,787043.758822064,1,4211,"urban"
665213,"7uM50INPn2@gmail.com",1,0,66,249247.589349246,NA,1,4211,"urban"
665213,"Q8RxJokbyR@inbox.com",NA,0,3,36630.8796813927,29598.58919806,0,4211,"urban"
665213,"cPdVBrDZHc@outlook.com",1,0,120,1291212.14893765,1068437.96967026,1,4211,"urban"
665213,"vX7M1J9ihG@gmail.com",0,0,79,584143.288623682,429956.992616635,1,4211,"urban"
665213,"vUWLlj5ZXQ@outlook.com",1,0,42,91116.8026135747,69101.2444800829,0,4211,"urban"
665213,"GXfxfNpxih@gmail.com",NA,0,NA,44340.6603544049,35767.5218818749,0,4211,"urban"
665213,"WSQqpYNEQT@inbox.com",0,0,77,389398.889271031,392321.458177635,1,4211,"urban"
665213,"SrbroMqtCl@gmail.com",0,0,41,126159.442887141,109579.957336248,1,4211,"urban"
665213,"hindiOXyaA@mail.com",NA,NA,23,45441.7562720411,36333.548197378,0,4211,"urban"
665213,"pTmoZKkdId@mail.com",1,0,98,788271.55913203,578674.26994036,0,4211,"urban"
665213,"Yu2tYEyT9h@mail.com",0,0,101,959663.64563947,865695.640010551,1,4211,"urban"
665213,"D1649Gqx7J@outlook.com",0,0,3,46031.0327926508,40519.9486368521,0,4211,"urban"
665213,"ROhD3c1YZt@gmail.com",0,0,67,274107.549809274,342250.413098532,1,4211,"urban"
665213,"oKKtE092ed@outlook.com",1,0,18,41973.7831500524,33496.794119316,0,4211,"urban"
665213,"RyLsnl0mNj@gmail.com",1,0,77,370688.760721859,365733.549664539,0,4211,"urban"
665213,"LKb29oJXES@outlook.com",1,0,70,351274.313900767,221172.982207333,1,4211,"urban"
665213,"ld1jPZKZJh@gmail.com",0,0,4,43393.3724617852,45672.1701362592,0,4211,"urban"
665213,"KH3TXafoBr@gmail.com",0,NA,66,376775.186382619,330900.376385338,0,4211,"urban"
665213,"lzEgCCSlZP@gmail.com",0,0,56,205509.017951804,213049.023669512,1,4211,"urban"
665213,"8oe9DS3Eok@outlook.com",0,0,41,90798.147829245,93467.8281769579,1,4211,"urban"
665213,"miQuUpdNmx@outlook.com",1,1,102,NA,499633.457300615,1,4211,"urban"
665213,"TNht4K8gmq@inbox.com",0,1,75,443472.013501388,288590.234092513,0,4211,"urban"
665213,"BD6m7t7wFw@mail.com",1,1,NA,86918.2983765125,69553.8504324481,0,4211,"urban"
665213,"C7pRnLpYJs@inbox.com",1,0,76,NA,NA,1,4211,"urban"
665213,"UEZt42rZSG@inbox.com",NA,0,73,350836.687648099,284190.496298483,0,4211,"urban"
665213,"MHSB26hNTE@gmail.com",0,0,86,743964.985823466,692495.146199542,1,4211,"urban"
665213,"OQQGZ4tEi0@gmail.com",0,0,98,1090809.75188562,935818.122751526,1,4211,"urban"
665213,"CQteuMvEPD@mail.com",0,0,104,1158817.28431982,1181180.87996023,1,4211,"urban"
665213,"xLAImnqMHe@outlook.com",1,0,94,602590.5329638,512791.675663668,0,4211,"urban"
665213,"VJRuenvPa4@outlook.com",0,0,45,125869.580629394,138962.83009568,0,4211,"urban"
665213,"fK01VFDT4y@gmail.com",1,0,97,806358.417635121,643888.089569176,1,4211,"urban"
665213,"2ZkJ1XWi1c@mail.com",0,0,68,367659.120255954,325479.195796501,1,4211,"urban"
665213,"ei4s81lRja@gmail.com",1,1,55,133225.636596116,132720.836195515,0,4211,"urban"
665213,"EW1S3Lx5dW@gmail.com",0,0,28,71506.326966584,NA,0,4211,"urban"
665213,"io5ICdZsq0@outlook.com",1,0,46,114433.604600019,99959.815740714,0,4211,"urban"
665213,"QyIEFzL14Z@outlook.com",1,0,52,149057.214569096,108290.941648564,1,4211,"urban"
665213,"mPso2NjJfE@mail.com",0,0,35,NA,82870.6793915703,0,4211,"urban"
665213,"r7GCkA18pP@gmail.com",0,0,52,192094.948996631,190272.677792576,0,4211,"urban"
665213,"FGNSTa4Uxv@gmail.com",1,0,31,59715.7316601577,47917.9189222194,0,4211,"urban"
665213,"LYKpmYOBrZ@gmail.com",0,0,37,96997.1826199508,82493.7661289511,0,4211,"urban"
665213,"2ipmkNnRZI@gmail.com",1,0,NA,NA,146091.773604806,1,4211,"urban"
665213,"u3l7cmcnH9@mail.com",0,0,58,234694.383660695,239526.275448037,1,4211,"urban"
665213,"RxYR8fOcn1@gmail.com",1,1,30,48777.8371756429,37812.6947728441,1,4211,"urban"
665213,"E4kgt28cDW@outlook.com",0,0,74,NA,423394.724679501,1,4211,"urban"
665213,"HQpcJTLto0@gmail.com",1,0,88,535992.37034972,465741.939859779,0,4211,"urban"
665213,"PXy4vO4J3X@outlook.com",0,0,90,821126.146168025,752320.955164037,1,4211,"urban"
665213,"ARErxFIywE@inbox.com",1,0,110,896959.745572685,942712.037606213,1,4211,"urban"
665213,"dUS9rE0mud@mail.com",0,0,19,50941.5087274631,49130.0474375356,1,4211,"urban"
665213,"5sNqhiwNeW@gmail.com",1,0,91,591556.137522049,419416.385979652,1,4211,"urban"
665213,"qjSZ16WmxA@mail.com",0,0,56,189910.321567055,252417.870367783,1,4211,"urban"
665213,"xYgNl2lvjT@mail.com",0,0,36,90944.7538439218,85309.7966534037,1,4211,"urban"
665213,"BlMorlKhHE@outlook.com",1,0,107,1188107.74508444,808898.478734722,1,4211,"urban"
665213,"P8IdbFQJup@gmail.com",1,0,30,56272.066654522,43359.2294501611,1,4211,"urban"
665213,"rjDoB4RrhH@gmail.com",0,0,68,363373.331422483,270198.540715853,0,4211,"urban"
665213,"caTWKjEg1T@inbox.com",0,0,32,75836.9504476517,77207.6918006331,1,4211,"urban"
665213,"deGQG8mUq5@outlook.com",0,NA,43,127459.942178524,123421.5423677,0,4211,"urban"
665213,"03D8F6ajyV@mail.com",1,0,92,526677.448687087,490533.227092483,1,4211,"urban"
665213,"f93kLQ7GxB@gmail.com",NA,1,NA,1341404.95272994,1011247.38695267,1,4211,"urban"
665213,"JwBTTRqP6U@gmail.com",0,0,65,347948.772178601,302041.481252148,0,4211,"urban"
665213,"2JeQ0o1S9n@gmail.com",0,1,71,379007.914770623,250298.521589429,1,4211,"urban"
665213,"fdJNVa16Go@gmail.com",0,1,NA,109034.625979004,88122.5601114435,0,4211,"urban"
665213,"BIN83znn5c@gmail.com",1,0,NA,1003359.79883963,756945.613593899,1,4211,"urban"
665213,"bSpr10a9Da@inbox.com",1,0,22,47201.1724441321,34955.1086801313,1,4211,"urban"
665213,"n3R29bxzzH@gmail.com",1,1,105,672984.045434612,NA,1,4211,"urban"
665213,"cv70sjJ2vB@gmail.com",0,0,28,66251.8121454773,64770.3759741357,0,4211,"urban"
665213,"kPL06ixIGk@gmail.com",1,1,57,177397.539155263,127765.403478349,0,4211,"urban"
665213,"n2UeLzVCYC@outlook.com",1,0,35,75708.6896481784,66591.5232987231,0,4211,"urban"
665213,"BhSwu4jLSH@mail.com",1,0,82,449932.902578215,379804.64877479,1,4211,"urban"
665213,"YZnz3UtcBB@mail.com",0,1,79,387388.394582988,349153.65862012,1,4211,"urban"
665213,"8b74Co6zCv@gmail.com",NA,0,NA,57814.2262861862,NA,1,4211,"urban"
665213,"2otppdHNgC@gmail.com",0,1,54,173389.275031641,116935.017261847,0,4211,"urban"
665213,"vPyMdMRhpH@gmail.com",1,0,73,346569.87526263,242903.318846024,0,4211,"urban"
665213,"MBd7y42Il9@gmail.com",1,0,110,1172891.68018957,951480.784296197,1,4211,"urban"
665213,"imqzCGBkNG@gmail.com",0,0,39,113583.814370131,92838.4484621593,1,4211,"urban"
665213,"Sx9HA3boJr@gmail.com",0,0,123,1581003.3508426,2029454.14864866,1,4211,"urban"
665213,"lyeAQ3pYtQ@inbox.com",1,1,70,312397.077112649,219464.011970549,1,4211,"urban"
665213,"wolubXegyR@gmail.com",NA,0,119,1644595.97641598,1184611.41663662,1,4211,"urban"
665213,"UcIV9jkDJ1@outlook.com",1,0,26,54659.2055855719,NA,0,4211,"urban"
665213,"opFYDe7RWl@gmail.com",1,1,40,91031.6675779937,64406.616980289,0,4211,"urban"
665213,"v81QgFfqbQ@inbox.com",0,0,59,252433.758575129,NA,0,4211,"urban"
665213,"7hc6g15PvU@inbox.com",1,0,65,249865.056490788,204747.916655598,0,4211,"urban"
665213,"Gs8AlDKWqk@inbox.com",1,0,90,NA,NA,1,4211,"urban"
665213,"83Sv9kLvfb@mail.com",1,0,45,104532.275255157,93613.3965619956,0,4211,"urban"
665213,"fZ7nVjtWsk@gmail.com",1,0,65,269139.674246734,218658.433676436,1,4211,"urban"
665213,"mQ2SuIO9eW@mail.com",1,0,37,NA,58206.001726323,1,4211,"urban"
665213,"w5Tcd43UcR@gmail.com",0,NA,40,96204.2640351669,98184.3664653112,0,4211,"urban"
665213,"RG8Zb0w0Fz@outlook.com",1,0,66,243176.742558656,264329.758484939,1,4211,"urban"
665213,"FCvMc3mxnQ@gmail.com",1,0,93,740540.685194005,583120.053666172,1,4211,"urban"
665213,"vx7PsWhQtQ@gmail.com",1,0,83,475497.183111626,NA,0,4211,"urban"
665213,"AKxGivyDx2@outlook.com",0,0,28,69735.2037700505,68216.8722504624,0,4211,"urban"
665213,"oMnrsPEsXc@mail.com",0,0,81,544300.86033638,564443.310209443,1,4211,"urban"
665213,"W5iHvjktef@gmail.com",1,0,68,257414.143390449,255072.58977,1,4211,"urban"
665213,"7KxWME1WXG@outlook.com",NA,0,NA,625514.585945277,479172.91897681,1,4211,"urban"
665213,"T6clqay3FB@inbox.com",0,0,83,623612.605557719,513405.711653724,0,4211,"urban"
665213,"ELIawWY3k0@outlook.com",1,0,75,437271.680017257,306034.395772985,0,4211,"urban"
665213,"Vu7gy9UN3J@gmail.com",1,1,34,60945.354131409,43571.6524316543,1,4211,"urban"
665213,"OSxO30Wn3V@mail.com",1,1,51,130519.896455353,116538.171056185,0,4211,"urban"
665213,"K4QHhdtPXo@inbox.com",0,0,101,1273842.7758882,1116547.37916633,1,4211,"urban"
665213,"mDzPYozqgL@gmail.com",1,0,90,706255.542473802,500023.680036187,1,4211,"urban"
665213,"92T1syFRIt@inbox.com",NA,NA,31,56028.9111505593,46922.4967400502,1,4211,"urban"
665213,"T4ZJDAUWpW@inbox.com",NA,1,61,211810.179819418,162201.134711651,0,4211,"urban"
665213,"6Ylv2zFe6H@gmail.com",1,1,73,314735.350685898,231754.85608317,0,4211,"urban"
665213,"2Z0voJDs8s@gmail.com",NA,0,80,408768.409281269,378630.27822254,1,4211,"urban"
665213,"hItEHBuh1e@inbox.com",0,0,21,53098.7857521198,53648.6250463307,1,4211,"urban"
665213,"VVrngAVAeV@gmail.com",NA,NA,70,268677.084814216,223512.212725844,0,4211,"urban"
665213,"GB5iSWdMsm@gmail.com",1,0,98,677945.063902657,678651.426212196,0,4211,"urban"
665213,"L5tYznYCEP@mail.com",1,0,40,82277.9051585585,67227.6603766747,1,4211,"urban"
665213,"sWRFHq8xJS@mail.com",1,0,99,NA,706273.233363565,1,4211,"urban"
665213,"lPz8DL3cOc@gmail.com",0,0,58,268890.244806447,229632.371850016,1,4211,"urban"
665213,"NUeb9I20QV@gmail.com",1,0,87,NA,NA,1,4211,"urban"
665213,"v8TBkHi9WM@mail.com",0,0,40,111263.118862872,100482.783150607,0,4211,"urban"
665213,"018QHWNVEu@gmail.com",1,0,65,276236.310497582,192597.209261979,0,4211,"urban"
665213,"JiPAaUyOv0@gmail.com",0,0,56,174525.067989866,250324.34682855,0,4211,"urban"
665213,"uPXgBejbGu@gmail.com",NA,0,110,NA,1014272.46108167,1,4211,"urban"
665213,"XFNJS8lV5M@gmail.com",0,1,77,NA,332717.270075832,0,4211,"urban"
665213,"g4Vrt27nQ6@gmail.com",1,0,98,821001.76551827,590445.957886753,0,4211,"urban"
665213,"F4klcQZJ9x@inbox.com",NA,0,88,664599.291241924,446055.072930405,1,4211,"urban"
665213,"h1pIIZYm9G@gmail.com",0,0,83,593961.691664681,530382.754607794,1,4211,"urban"
665213,"gyyY0fAVke@gmail.com",1,0,66,300192.259406445,196999.171980026,0,4211,"urban"
665213,"QzDpoeziF5@gmail.com",1,1,49,106239.623231214,107622.372295878,0,4211,"urban"
665213,"PiAS8d9wAN@gmail.com",NA,0,NA,55577.464561973,49443.9568480806,0,4211,"urban"
665213,"XVuI0aavSn@gmail.com",1,1,94,569503.424381487,494212.440488326,1,4211,"urban"
665213,"SBJi6SGgjT@mail.com",1,0,37,80437.5830589682,59817.348063545,1,4211,"urban"
665213,"NwupR7khoE@gmail.com",1,0,26,50294.1431448424,NA,0,4211,"urban"
665213,"Rp7B8W3g43@mail.com",0,0,99,996698.95879139,971089.014183224,1,4211,"urban"
665213,"dxWQ0RdSpM@gmail.com",1,0,71,288390.582385519,217078.281812218,1,4211,"urban"
665213,"fgNd9LOYlY@gmail.com",1,0,95,627824.28296462,645805.095475642,1,4211,"urban"
665213,"iB91kDo9GV@mail.com",1,0,34,61505.5399213064,55050.6831672786,0,4211,"urban"
665213,"48Ueifk7CV@gmail.com",0,0,92,840615.300223261,871643.818699447,0,4211,"urban"
665213,"tZsgiCGA0d@inbox.com",1,0,61,207914.623499194,166545.654421521,0,4211,"urban"
665213,"1tsNqNG0Gp@inbox.com",1,0,67,274973.338354741,190361.301971843,0,4211,"urban"
665213,"R2AFxh7DVS@gmail.com",0,0,77,534379.220917956,503989.007009341,1,4211,"urban"
665213,"N9Qr5Pcpml@gmail.com",NA,0,36,75383.616772779,62268.0609446431,0,4211,"urban"
665213,"AI8LVD4GJM@inbox.com",0,1,67,243690.497617533,211377.156241454,0,4211,"urban"
665213,"KGrvmjZA3B@gmail.com",1,0,54,146404.190820085,139874.134685045,0,4211,"urban"
665213,"6dcT496qRZ@inbox.com",1,0,94,634777.93714836,570033.412817077,0,4211,"urban"
665213,"o8QJut2JKA@mail.com",0,0,43,129297.38727894,131226.822314829,0,4211,"urban"
